__time,/foil_consigne/servo_aileron_left,/foil_consigne/servo_aileron_right,/foil_consigne/servo_foil,/foil_consigne/servo_gouvernail,/foil_consigne/thruster
1707318447.240515,-1.563080907,6.114534378,3.838807583,0.000000000,40.000000000
1707318447.340406,-1.335568905,6.358083248,3.846826077,0.000000000,40.000000000
1707318447.440499,-1.159927487,6.549654484,3.854790926,0.000000000,40.000000000
1707318447.540480,-0.949219823,6.799600601,3.874410152,0.000000000,40.000000000
1707318447.640449,-0.903088927,6.855166435,3.879127741,0.000000000,40.000000000
1707318447.740427,-1.005485654,6.769651413,3.887568712,0.000000000,40.000000000
1707318447.840332,-1.130103707,6.613618851,3.871861219,0.000000000,40.000000000
1707318447.940440,-1.329056501,6.381598473,3.855327368,0.000000000,40.000000000
1707318448.040355,-1.396760345,6.296413422,3.846586943,0.000000000,40.000000000
1707318448.140473,-1.371663809,6.325612545,3.848638058,0.000000000,40.000000000
1707318448.240876,-1.268653035,6.452899456,3.860776424,0.000000000,40.000000000
1707318448.340282,-1.012735963,6.671092987,3.841914654,0.000000000,40.000000000
1707318448.440373,-0.858509898,6.813720703,3.836115122,0.000000000,40.000000000
1707318448.540299,-0.694418609,6.957190037,3.825804234,0.000000000,40.000000000
1707318448.640552,-0.667403460,6.940002441,3.803703070,0.000000000,40.000000000
1707318448.740238,-0.740381896,6.860518932,3.800450563,0.000000000,40.000000000
1707318448.840263,-0.867656410,6.777184486,3.822420359,0.000000000,40.000000000
1707318448.940034,-1.027498364,6.675395489,3.851446867,0.000000000,40.000000000
1707318449.040130,-1.168072581,6.595795155,3.881933689,0.000000000,40.000000000
1707318449.140090,-1.197083592,6.566729546,3.881906509,0.000000000,40.000000000
1707318449.240133,-1.207221627,6.543801785,3.875511646,0.000000000,40.000000000
1707318449.340073,-1.121473193,6.596421719,3.858947515,0.000000000,40.000000000
1707318449.440158,-1.016108990,6.613450050,3.814779520,0.000000000,40.000000000
1707318449.540124,-0.815207124,6.724388599,3.769797802,0.000000000,40.000000000
1707318449.640054,-0.721038342,6.839665413,3.780351877,0.000000000,40.000000000
1707318449.740103,-0.609302878,7.009327412,3.809315205,0.000000000,40.000000000
1707318449.840086,-0.617694438,7.048363686,3.833029032,0.000000000,40.000000000
1707318449.940010,-0.708677471,6.998571873,3.853624582,0.000000000,40.000000000
1707318450.040093,-0.842882931,6.862425327,3.852654219,0.000000000,40.000000000
1707318450.140090,-1.055548549,6.626337051,3.840942860,0.000000000,40.000000000
1707318450.240176,-1.184105515,6.474314690,3.829210043,0.000000000,40.000000000
1707318450.340251,-1.241617680,6.354849815,3.798233747,0.000000000,40.000000000
1707318450.440037,-1.212664604,6.380013466,3.796339035,0.000000000,40.000000000
1707318450.540018,-1.057612419,6.548039436,3.802825928,0.000000000,40.000000000
1707318450.640003,-0.926435947,6.704921722,3.815678835,0.000000000,40.000000000
1707318450.739780,-0.729036212,6.968506336,3.848771334,0.000000000,40.000000000
1707318450.839772,-0.536004066,7.020267487,3.778135777,0.000000000,40.000000000
1707318450.939811,-0.428375781,7.055749416,3.742062569,0.000000000,40.000000000
1707318451.039850,-0.519420624,6.991963387,3.755692005,0.000000000,40.000000000
1707318451.139681,-0.761193514,6.709280014,3.735236883,0.000000000,40.000000000
1707318451.239385,-0.962016821,6.548411369,3.755213976,0.000000000,40.000000000
1707318451.339431,-1.162049413,6.382907867,3.772478580,0.000000000,40.000000000
1707318451.439794,-1.181063890,6.394564629,3.787814379,0.000000000,40.000000000
1707318451.539838,-1.113599420,6.535305500,3.824452639,0.000000000,40.000000000
1707318451.639713,-0.967524648,6.677857399,3.822691202,0.000000000,40.000000000
1707318451.739582,-0.745272577,6.895094395,3.820183277,0.000000000,40.000000000
1707318451.839566,-0.611285388,7.018052578,3.814669132,0.000000000,40.000000000
1707318451.939700,-0.525760174,7.070334435,3.798047304,0.000000000,40.000000000
1707318452.039863,-0.609571397,7.002263546,3.805917263,0.000000000,40.000000000
1707318452.139782,-0.838707209,6.711710453,3.775208950,0.000000000,40.000000000
1707318452.239748,-1.005983233,6.474055767,3.740019560,0.000000000,40.000000000
1707318452.339641,-1.212919474,6.292555809,3.752737522,0.000000000,40.000000000
1707318452.439672,-1.244010925,6.253864765,3.748937845,0.000000000,40.000000000
1707318452.539633,-1.176289916,6.427735329,3.802012682,0.000000000,40.000000000
1707318452.639520,-1.053532004,6.606371403,3.829951763,0.000000000,40.000000000
1707318452.739645,-0.845482886,6.870234489,3.857858896,0.000000000,40.000000000
1707318452.839517,-0.784685552,6.920424938,3.852555275,0.000000000,40.000000000
1707318452.939684,-0.808646917,6.806788921,3.807718039,0.000000000,40.000000000
1707318453.039618,-0.878637373,6.616371632,3.747504473,0.000000000,40.000000000
1707318453.139500,-1.023479462,6.376704216,3.700091839,0.000000000,40.000000000
1707318453.239482,-1.053352237,6.337175369,3.695263863,0.000000000,40.000000000
1707318453.339457,-0.965302825,6.438870430,3.702086687,0.000000000,40.000000000
1707318453.439590,-0.844111979,6.623456955,3.733784676,0.000000000,40.000000000
1707318453.539468,-0.655958712,6.922976971,3.789467812,0.000000000,40.000000000
1707318453.639529,-0.566920578,7.060770988,3.813845634,0.000000000,40.000000000
1707318453.739386,-0.539621353,7.117859840,3.828740597,0.000000000,40.000000000
1707318453.839398,-0.639757454,6.990569592,3.815163612,0.000000000,40.000000000
1707318453.939634,-0.886164308,6.643267155,3.764715672,0.000000000,40.000000000
1707318454.039570,-1.066240788,6.401109219,3.733675003,0.000000000,40.000000000
1707318454.139230,-1.208837032,6.184633732,3.696735382,0.000000000,40.000000000
1707318454.239361,-1.200446367,6.192363739,3.696404934,0.000000000,40.000000000
1707318454.339230,-1.035533547,6.393071651,3.714302540,0.000000000,40.000000000
1707318454.439326,-0.863001347,6.585271835,3.724136591,0.000000000,40.000000000
1707318454.539454,-0.684558094,6.838726044,3.761641979,0.000000000,40.000000000
1707318454.639330,-0.608909547,6.934251785,3.771580696,0.000000000,40.000000000
1707318454.739072,-0.644672036,6.879828930,3.762250423,0.000000000,40.000000000
1707318454.839275,-0.713484347,6.791542530,3.752513409,0.000000000,40.000000000
1707318454.939149,-0.820578396,6.551344395,3.685961485,0.000000000,40.000000000
1707318455.039324,-0.929011643,6.486469746,3.707740784,0.000000000,40.000000000
1707318455.139309,-0.905605316,6.442313194,3.673959255,0.000000000,40.000000000
1707318455.239036,-0.831184626,6.474574566,3.652879715,0.000000000,40.000000000
1707318455.339019,-0.674084783,6.669542313,3.671813488,0.000000000,40.000000000
1707318455.439175,-0.548618853,6.796712875,3.672665834,0.000000000,40.000000000
1707318455.539207,-0.460541189,6.914701462,3.687621355,0.000000000,40.000000000
1707318455.639205,-0.507348537,6.905011177,3.706179857,0.000000000,40.000000000
1707318455.739070,-0.663069367,6.708061218,3.685565472,0.000000000,40.000000000
1707318455.838993,-0.787430108,6.540262222,3.663846254,0.000000000,40.000000000
1707318455.939054,-0.916499972,6.349032402,3.632766247,0.000000000,40.000000000
1707318456.038942,-0.915864170,6.300281525,3.608072758,0.000000000,40.000000000
1707318456.138992,-0.776326597,6.370978832,3.573652744,0.000000000,40.000000000
1707318456.239055,-0.631450355,6.521967411,3.576709032,0.000000000,40.000000000
1707318456.338960,-0.408577740,6.710115910,3.559346914,0.000000000,40.000000000
1707318456.438940,-0.311173201,6.848626137,3.579899788,0.000000000,40.000000000
1707318456.539067,-0.262338966,6.937304974,3.599821806,0.000000000,40.000000000
1707318456.639111,-0.285899878,6.945777893,3.615838766,0.000000000,40.000000000
1707318456.738994,-0.418784082,6.782008171,3.600396156,0.000000000,40.000000000
1707318456.839030,-0.535822809,6.678193092,3.607007980,0.000000000,40.000000000
1707318456.938926,-0.683923542,6.483927250,3.583925486,0.000000000,40.000000000
1707318457.038672,-0.677754462,6.441591263,3.559672832,0.000000000,40.000000000
1707318457.138721,-0.646507382,6.476455688,3.561481476,0.000000000,40.000000000
1707318457.238692,-0.511866689,6.594063282,3.552964926,0.000000000,40.000000000
1707318457.338665,-0.321919084,6.738954067,3.530436516,0.000000000,40.000000000
1707318457.438843,-0.181850672,6.907351971,3.544601202,0.000000000,40.000000000
1707318457.538601,-0.007898857,7.066743851,3.537321568,0.000000000,40.000000000
1707318457.638612,0.096219905,7.192307472,3.548043728,0.000000000,40.000000000
1707318457.738618,0.122765392,7.265413284,3.571324110,0.000000000,40.000000000
1707318457.838642,0.115732044,7.229917049,3.557092428,0.000000000,40.000000000
1707318457.938701,0.018682331,7.073532104,3.527424812,0.000000000,40.000000000
1707318458.038721,-0.161617368,6.891500950,3.526559114,0.000000000,40.000000000
1707318458.138663,-0.278870583,6.759406567,3.519138575,0.000000000,40.000000000
1707318458.238786,-0.350558817,6.645838261,3.498198509,0.000000000,40.000000000
1707318458.338662,-0.408776402,6.605296612,3.507036448,0.000000000,40.000000000
1707318458.438511,-0.406218380,6.613015652,3.509617090,0.000000000,40.000000000
1707318458.538521,-0.387808323,6.644912720,3.516360521,0.000000000,40.000000000
1707318458.638562,-0.341701001,6.673463821,3.507582426,0.000000000,40.000000000
1707318458.738428,-0.291972429,6.726713657,3.509342909,0.000000000,40.000000000
1707318458.838401,-0.200135008,6.760897636,3.480516434,0.000000000,40.000000000
1707318458.938708,-0.147261038,6.769233227,3.458247185,0.000000000,40.000000000
1707318459.038451,-0.112540402,6.793751240,3.453145742,0.000000000,40.000000000
1707318459.138448,-0.194225460,6.728312492,3.461269140,0.000000000,40.000000000
1707318459.238456,-0.269260257,6.676186562,3.472723484,0.000000000,40.000000000
1707318459.338429,-0.463305354,6.548488617,3.505897045,0.000000000,40.000000000
1707318459.438360,-0.565885901,6.474443913,3.520164967,0.000000000,40.000000000
1707318459.538305,-0.679450095,6.418202877,3.548826456,0.000000000,40.000000000
1707318459.638354,-0.703987658,6.394272804,3.549130440,0.000000000,40.000000000
1707318459.738260,-0.641385376,6.404915333,3.523150444,0.000000000,40.000000000
1707318459.838435,-0.625420988,6.406466007,3.515943527,0.000000000,40.000000000
1707318459.938214,-0.439030737,6.532411098,3.485720873,0.000000000,40.000000000
1707318460.038272,-0.406039268,6.540013313,3.473026276,0.000000000,40.000000000
1707318460.138152,-0.337833226,6.604148388,3.470990896,0.000000000,40.000000000
1707318460.238372,-0.342745334,6.598706245,3.470725775,0.000000000,40.000000000
1707318460.338191,-0.305437803,6.599658012,3.452547789,0.000000000,40.000000000
1707318460.438382,-0.269898206,6.640067577,3.454982996,0.000000000,40.000000000
1707318460.538297,-0.202671617,6.689736843,3.446204185,0.000000000,40.000000000
1707318460.638218,-0.123289727,6.784307480,3.453798532,0.000000000,40.000000000
1707318460.738181,-0.035769306,6.892285347,3.464027405,0.000000000,40.000000000
1707318460.838025,-0.015472683,6.897734165,3.456603527,0.000000000,40.000000000
1707318460.938250,-0.123920538,6.740374565,3.432147503,0.000000000,40.000000000
1707318461.038244,-0.362236053,6.417087555,3.389661789,0.000000000,40.000000000
1707318461.138287,-0.509449601,6.173707962,3.341578960,0.000000000,40.000000000
1707318461.238106,-0.668833017,6.010800362,3.339816809,0.000000000,40.000000000
1707318461.337982,-0.805851996,5.960724831,3.383288383,0.000000000,40.000000000
1707318461.437965,-0.816123545,5.990608692,3.403366327,0.000000000,40.000000000
1707318461.538023,-0.716855109,6.163555622,3.440205336,0.000000000,40.000000000
1707318461.637966,-0.647328198,6.280623436,3.463975668,0.000000000,40.000000000
1707318461.738225,-0.576566577,6.342596531,3.459581375,0.000000000,40.000000000
1707318461.837997,-0.562661946,6.280898094,3.421780109,0.000000000,40.000000000
1707318461.938024,-0.642960906,6.095875740,3.369418383,0.000000000,40.000000000
1707318462.038466,-0.631102979,5.929877758,3.280490398,0.000000000,40.000000000
1707318462.138031,-0.626815200,5.934263706,3.280539274,0.000000000,40.000000000
1707318462.237878,-0.537078500,6.073680878,3.305379629,0.000000000,40.000000000
1707318462.337949,-0.326377958,6.317057610,3.321717739,0.000000000,40.000000000
1707318462.438047,-0.209533915,6.506456852,3.357995272,0.000000000,40.000000000
1707318462.538063,-0.206715122,6.645714283,3.426214695,0.000000000,40.000000000
1707318462.637938,-0.301849395,6.538171768,3.420010567,0.000000000,40.000000000
1707318462.737919,-0.555066407,6.230641365,3.392853737,0.000000000,40.000000000
1707318462.837727,-0.780650079,5.977130413,3.378890038,0.000000000,40.000000000
1707318462.937792,-0.996992290,5.697509766,3.347250938,0.000000000,40.000000000
1707318463.037773,-1.040668368,5.599578381,3.320123434,0.000000000,40.000000000
1707318463.137703,-0.896001875,5.751555920,3.323778868,0.000000000,40.000000000
1707318463.237722,-0.672788382,6.003316402,3.338052273,0.000000000,40.000000000
1707318463.337675,-0.268657386,6.426414013,3.347535610,0.000000000,40.000000000
1707318463.437678,0.013201187,6.697467327,3.342133045,0.000000000,40.000000000
1707318463.537565,0.189170241,6.877985477,3.344407558,0.000000000,40.000000000
1707318463.637631,0.180903196,6.851788521,3.335442781,0.000000000,40.000000000
1707318463.737610,-0.040440511,6.596560478,3.318500280,0.000000000,40.000000000
1707318463.837630,-0.217043787,6.396233082,3.306638479,0.000000000,40.000000000
1707318463.937854,-0.434302717,6.148367405,3.291334867,0.000000000,40.000000000
1707318464.037663,-0.559832275,6.065731049,3.312781811,0.000000000,40.000000000
1707318464.137849,-0.575639009,6.064374447,3.320006609,0.000000000,40.000000000
1707318464.237512,-0.575993836,6.133778095,3.354885817,0.000000000,40.000000000
1707318464.337471,-0.573717654,6.196136951,3.384927273,0.000000000,40.000000000
1707318464.437694,-0.550431490,6.214358330,3.382395029,0.000000000,40.000000000
1707318464.537516,-0.543100476,6.160108089,3.351604223,0.000000000,40.000000000
1707318464.637591,-0.514203966,6.112007141,3.313105583,0.000000000,40.000000000
1707318464.737506,-0.496024579,6.054081440,3.275053024,0.000000000,40.000000000
1707318464.837475,-0.468004793,6.063184738,3.265594721,0.000000000,40.000000000
1707318464.937572,-0.440301359,6.106236458,3.273268938,0.000000000,40.000000000
1707318465.037396,-0.400448531,6.228961468,3.314704895,0.000000000,40.000000000
1707318465.137473,-0.411121488,6.268389225,3.339755297,0.000000000,40.000000000
1707318465.237363,-0.415203780,6.293678761,3.354441404,0.000000000,40.000000000
1707318465.337390,-0.431963563,6.290866852,3.361415148,0.000000000,40.000000000
1707318465.437777,-0.444731057,6.234254360,3.339492798,0.000000000,40.000000000
1707318465.537422,-0.422144294,6.162069798,3.292107105,0.000000000,40.000000000
1707318465.637678,-0.427497238,6.124989033,3.276243210,0.000000000,40.000000000
1707318465.737368,-0.381712794,6.156669617,3.269191265,0.000000000,40.000000000
1707318465.837404,-0.345426917,6.198643208,3.272035122,0.000000000,40.000000000
1707318465.937314,-0.318667859,6.305178165,3.311923027,0.000000000,40.000000000
1707318466.037210,-0.342100561,6.306645393,3.324373007,0.000000000,40.000000000
1707318466.137268,-0.429307729,6.253094196,3.341201067,0.000000000,40.000000000
1707318466.237432,-0.550216675,6.160854816,3.355535746,0.000000000,40.000000000
1707318466.337225,-0.632352531,6.006353378,3.319352865,0.000000000,40.000000000
1707318466.437065,-0.670325339,5.934956074,3.302640676,0.000000000,40.000000000
1707318466.537201,-0.562814057,5.960975170,3.261894703,0.000000000,40.000000000
1707318466.637167,-0.443546712,6.079852104,3.261699438,0.000000000,40.000000000
1707318466.736959,-0.181161493,6.334903240,3.258032322,0.000000000,40.000000000
1707318466.836989,0.011244479,6.527597904,3.258176804,0.000000000,40.000000000
1707318466.937031,0.109305918,6.652610302,3.271651983,0.000000000,40.000000000
1707318467.036983,-0.060444698,6.509916782,3.285180807,0.000000000,40.000000000
1707318467.136945,-0.349134833,6.210857868,3.279996395,0.000000000,40.000000000
1707318467.237009,-0.659862816,5.901362896,3.280612946,0.000000000,40.000000000
1707318467.336919,-1.062557101,5.502292156,3.282424688,0.000000000,40.000000000
1707318467.436903,-1.171995521,5.382717133,3.277356386,0.000000000,40.000000000
1707318467.537224,-1.111586213,5.452737331,3.282161713,0.000000000,40.000000000
1707318467.637063,-0.913479388,5.641321659,3.277400494,0.000000000,40.000000000
1707318467.736824,-0.562156856,5.970530033,3.266343594,0.000000000,40.000000000
1707318467.836872,-0.389284760,6.108256817,3.248770714,0.000000000,40.000000000
1707318467.936948,-0.261868358,6.135976315,3.198922396,0.000000000,40.000000000
1707318468.037154,-0.329102069,5.946854115,3.137978077,0.000000000,40.000000000
1707318468.136939,-0.406600237,5.854409695,3.130504847,0.000000000,40.000000000
1707318468.236832,-0.477740526,5.818108559,3.147924662,0.000000000,40.000000000
1707318468.336955,-0.469350576,5.822159290,3.145755053,0.000000000,40.000000000
1707318468.436736,-0.428874671,5.947821617,3.188348055,0.000000000,40.000000000
1707318468.537071,-0.310574025,6.184729576,3.247651815,0.000000000,40.000000000
1707318468.636866,-0.231371254,6.310106277,3.270738840,0.000000000,40.000000000
1707318468.736756,-0.118619449,6.430724144,3.274671793,0.000000000,40.000000000
1707318468.836905,-0.104516432,6.387778759,3.246147394,0.000000000,40.000000000
1707318468.936830,-0.083737694,6.308354378,3.196046114,0.000000000,40.000000000
1707318469.036680,-0.120613724,6.187614441,3.154114246,0.000000000,40.000000000
1707318469.136901,-0.204673037,6.074989319,3.139831066,0.000000000,40.000000000
1707318469.236528,-0.317189217,6.007140636,3.162164927,0.000000000,40.000000000
1707318469.336492,-0.443937868,5.890527248,3.167232513,0.000000000,40.000000000
1707318469.436624,-0.527527213,5.890198231,3.208862543,0.000000000,40.000000000
1707318469.536538,-0.572798491,5.893701553,3.233249903,0.000000000,40.000000000
1707318469.636553,-0.496483415,5.932129383,3.214306593,0.000000000,40.000000000
1707318469.736486,-0.327407062,6.031157017,3.179281950,0.000000000,40.000000000
1707318469.836550,-0.182453230,6.112028122,3.147240639,0.000000000,40.000000000
1707318469.936647,-0.035600737,6.232874870,3.134238005,0.000000000,40.000000000
1707318470.036645,-0.018925717,6.250079155,3.134502411,0.000000000,40.000000000
1707318470.136587,-0.080066733,6.208222866,3.144144773,0.000000000,40.000000000
1707318470.236513,-0.157974035,6.085901260,3.121937513,0.000000000,40.000000000
1707318470.336536,-0.337863654,5.959215164,3.148539305,0.000000000,40.000000000
1707318470.436386,-0.450466752,5.838965893,3.144716263,0.000000000,40.000000000
1707318470.536428,-0.531646729,5.694664478,3.113155603,0.000000000,40.000000000
1707318470.636448,-0.580492258,5.699337006,3.139914751,0.000000000,40.000000000
1707318470.736587,-0.535344422,5.792105198,3.163724899,0.000000000,40.000000000
1707318470.836403,-0.446676284,5.873339176,3.160007715,0.000000000,40.000000000
1707318470.936333,-0.270679295,6.011992455,3.141335726,0.000000000,40.000000000
1707318471.036456,-0.169777304,6.087774277,3.128775597,0.000000000,40.000000000
1707318471.136424,-0.058192451,6.175829411,3.117010832,0.000000000,40.000000000
1707318471.236473,-0.052409869,6.188915253,3.120662689,0.000000000,40.000000000
1707318471.336325,-0.090690330,6.154282093,3.122486115,0.000000000,40.000000000
1707318471.436641,-0.159926400,6.090083599,3.125005007,0.000000000,40.000000000
1707318471.536758,-0.314906240,6.017514706,3.166210413,0.000000000,40.000000000
1707318471.636275,-0.444864243,5.949479103,3.197171688,0.000000000,40.000000000
1707318471.736300,-0.619662762,5.775305748,3.197484255,0.000000000,40.000000000
1707318471.836280,-0.699174762,5.655279636,3.177227259,0.000000000,40.000000000
1707318471.936583,-0.742486835,5.574833870,3.158660412,0.000000000,40.000000000
1707318472.036788,-0.623971224,5.677870274,3.150920630,0.000000000,40.000000000
1707318472.136177,-0.504030824,5.821428776,3.162729979,0.000000000,40.000000000
1707318472.236058,-0.353437841,6.019590855,3.186514378,0.000000000,40.000000000
1707318472.336309,-0.208032310,6.216796398,3.212414265,0.000000000,40.000000000
1707318472.436302,-0.208908379,6.241841316,3.225374937,0.000000000,40.000000000
1707318472.535981,-0.411154687,6.100103855,3.255629301,0.000000000,40.000000000
1707318472.636290,-0.601802945,5.958110809,3.279957056,0.000000000,40.000000000
1707318472.736056,-0.803123236,5.770380020,3.286751509,0.000000000,40.000000000
1707318472.835977,-0.859067142,5.685678482,3.272372961,0.000000000,40.000000000
1707318472.935968,-0.760730684,5.708692074,3.234711409,0.000000000,40.000000000
1707318473.036032,-0.559700668,5.882639885,3.221170425,0.000000000,40.000000000
1707318473.135945,-0.410608023,6.034339905,3.222473860,0.000000000,40.000000000
1707318473.235968,-0.336536825,6.098652363,3.217594624,0.000000000,40.000000000
1707318473.335945,-0.325189590,6.092607498,3.208898544,0.000000000,40.000000000
1707318473.435828,-0.471437335,6.038262367,3.254849672,0.000000000,40.000000000
1707318473.536076,-0.620358944,5.911355019,3.265856981,0.000000000,40.000000000
1707318473.635750,-0.652683437,5.764951229,3.208817244,0.000000000,40.000000000
1707318473.735772,-0.639482379,5.710001945,3.174741983,0.000000000,40.000000000
1707318473.836074,-0.604105055,5.739897728,3.172001600,0.000000000,40.000000000
1707318473.936117,-0.435099930,5.855131149,3.145115376,0.000000000,40.000000000
1707318474.035901,-0.314350545,6.029812813,3.172081470,0.000000000,40.000000000
1707318474.135942,-0.236415923,6.123847485,3.180131674,0.000000000,40.000000000
1707318474.235723,-0.190976381,6.202032566,3.196504593,0.000000000,40.000000000
1707318474.335806,-0.171810389,6.289319038,3.230564594,0.000000000,40.000000000
1707318474.435786,-0.132879868,6.257336140,3.195107937,0.000000000,40.000000000
1707318474.535827,-0.158876806,6.139590740,3.149233818,0.000000000,40.000000000
1707318474.635710,-0.242550552,6.023819447,3.133184910,0.000000000,40.000000000
1707318474.735712,-0.348312467,5.839788914,3.094050646,0.000000000,40.000000000
1707318474.835666,-0.417692274,5.791429520,3.104561090,0.000000000,40.000000000
1707318474.935779,-0.535734296,5.857135773,3.196434975,0.000000000,40.000000000
1707318475.035676,-0.526468873,5.968349457,3.247409105,0.000000000,40.000000000
1707318475.135540,-0.471777916,5.973347664,3.222562790,0.000000000,40.000000000
1707318475.235655,-0.409495384,6.045198917,3.227347136,0.000000000,40.000000000
1707318475.335523,-0.377506018,6.050857544,3.214181662,0.000000000,40.000000000
1707318475.435611,-0.303973436,6.045775414,3.174874306,0.000000000,40.000000000
1707318475.535573,-0.291216195,6.043874264,3.167545080,0.000000000,40.000000000
1707318475.635473,-0.278737396,6.031553745,3.155145407,0.000000000,40.000000000
1707318475.735472,-0.243313298,6.005367756,3.124340534,0.000000000,40.000000000
1707318475.835472,-0.246920004,5.982727051,3.114823580,0.000000000,40.000000000
1707318475.935476,-0.226762772,5.995925903,3.111344337,0.000000000,40.000000000
1707318476.035495,-0.213246480,6.081271172,3.147258759,0.000000000,40.000000000
1707318476.135441,-0.228166267,6.209370613,3.218768358,0.000000000,40.000000000
1707318476.235497,-0.248100296,6.294623375,3.271361828,0.000000000,40.000000000
1707318476.335307,-0.234349638,6.238490105,3.236419916,0.000000000,40.000000000
1707318476.435632,-0.265808761,6.200233936,3.233021498,0.000000000,40.000000000
1707318476.535386,-0.339180857,6.146518707,3.242849588,0.000000000,40.000000000
1707318476.635309,-0.305158079,6.080017567,3.192587852,0.000000000,40.000000000
1707318476.735275,-0.249137789,6.006521702,3.127829790,0.000000000,40.000000000
1707318476.835394,-0.220285416,6.046259880,3.133272648,0.000000000,40.000000000
1707318476.935423,-0.208904967,6.091855049,3.150379896,0.000000000,40.000000000
1707318477.035256,-0.234439969,6.130743027,3.182591677,0.000000000,40.000000000
1707318477.135324,-0.299564242,6.099296570,3.199430466,0.000000000,40.000000000
1707318477.235318,-0.343413413,6.048307896,3.195860624,0.000000000,40.000000000
1707318477.335428,-0.396117270,6.009886265,3.203001738,0.000000000,40.000000000
1707318477.435217,-0.403482169,6.018002033,3.210741997,0.000000000,40.000000000
1707318477.535208,-0.299061030,6.096944332,3.198002815,0.000000000,40.000000000
1707318477.635207,-0.235956475,6.179656029,3.207806110,0.000000000,40.000000000
1707318477.735158,-0.134165406,6.285597801,3.209881544,0.000000000,40.000000000
1707318477.835128,-0.095241390,6.262425423,3.178833246,0.000000000,40.000000000
1707318477.935448,-0.207229823,6.237367153,3.222298384,0.000000000,40.000000000
1707318478.035339,-0.336207747,6.260221004,3.298214436,0.000000000,40.000000000
1707318478.134979,-0.446575373,6.269262314,3.357918978,0.000000000,40.000000000
1707318478.235127,-0.445736587,6.289710522,3.367723703,0.000000000,40.000000000
1707318478.335127,-0.358707279,6.282409191,3.320558310,0.000000000,40.000000000
1707318478.435229,-0.278458297,6.250431061,3.264444590,0.000000000,40.000000000
1707318478.534907,-0.199909016,6.185852528,3.192880869,0.000000000,40.000000000
1707318478.635333,-0.197737485,6.121901035,3.159819126,0.000000000,40.000000000
1707318478.734939,-0.151226923,5.980983257,3.066105127,0.000000000,40.000000000
1707318478.834946,-0.087218359,5.821601868,2.954410076,0.000000000,40.000000000
1707318478.934881,0.006881543,5.559134483,2.776126385,0.000000000,40.000000000
1707318479.034876,0.192603245,5.125645161,2.466521025,0.000000000,40.000000000
1707318479.134838,0.343839645,4.731101513,2.193630934,0.000000000,40.000000000
1707318479.234948,0.472538471,4.349022865,1.938242316,0.000000000,40.000000000
1707318479.334883,0.545447052,3.761423826,1.607988358,0.000000000,40.000000000
1707318479.434917,0.611034095,3.369614601,1.379290342,0.000000000,40.000000000
1707318479.534805,0.719451487,2.754453182,1.017500758,0.000000000,40.000000000
1707318479.634720,0.738581896,2.464356899,0.862887502,0.000000000,40.000000000
1707318479.734735,0.808628559,2.220178127,0.705774724,0.000000000,40.000000000
1707318479.834841,0.864637852,2.134114027,0.634738088,0.000000000,40.000000000
1707318479.934902,1.053078771,2.237534046,0.592227697,0.000000000,40.000000000
1707318480.034892,1.115727901,2.287311316,0.585791707,0.000000000,40.000000000
1707318480.134895,1.286286592,2.265734911,0.489724100,0.000000000,40.000000000
1707318480.234808,1.376916170,2.071807384,0.347445637,0.000000000,40.000000000
1707318480.334777,1.514732718,1.613587499,0.049427412,0.000000000,40.000000000
1707318480.434542,1.656011581,1.219965935,-0.218022853,0.000000000,40.000000000
1707318480.534627,1.926279426,0.594099522,-0.666089952,0.000000000,40.000000000
1707318480.634749,2.084244490,0.235178202,-0.924533129,0.000000000,40.000000000
1707318480.734675,2.194832325,-0.067032412,-1.130932331,0.000000000,40.000000000
1707318480.834666,2.193128586,-0.107780486,-1.150454521,0.000000000,40.000000000
1707318480.934702,2.132563114,-0.021360194,-1.076961637,0.000000000,40.000000000
1707318481.034556,2.080436468,0.074671425,-1.002882481,0.000000000,40.000000000
1707318481.134440,2.038327217,0.209930897,-0.914198220,0.000000000,40.000000000
1707318481.234438,2.019636631,0.249607876,-0.885014355,0.000000000,40.000000000
1707318481.334554,2.029018402,0.219060108,-0.904979169,0.000000000,40.000000000
1707318481.434496,2.043469191,0.128752321,-0.957358420,0.000000000,40.000000000
1707318481.534432,2.115528822,-0.028949618,-1.072239161,0.000000000,40.000000000
1707318481.634487,2.164081097,-0.074137464,-1.119109273,0.000000000,40.000000000
1707318481.734613,2.156781673,0.023894245,-1.066443801,0.000000000,40.000000000
1707318481.834505,2.094590425,0.131532475,-0.981528938,0.000000000,40.000000000
1707318481.934524,1.991937518,0.255731940,-0.868102789,0.000000000,40.000000000
1707318482.034509,1.933750272,0.278068244,-0.827840984,0.000000000,40.000000000
1707318482.134436,1.920592785,0.276746541,-0.821923137,0.000000000,40.000000000
1707318482.234094,1.944460154,0.260453045,-0.842003524,0.000000000,40.000000000
1707318482.333955,2.005112886,0.237369522,-0.883871675,0.000000000,40.000000000
1707318482.434481,2.010323763,0.233501270,-0.888411164,0.000000000,40.000000000
1707318482.534317,1.942425251,0.317028493,-0.812698364,0.000000000,40.000000000
1707318482.634374,1.818508387,0.419188589,-0.699659884,0.000000000,40.000000000
1707318482.734262,1.666048408,0.580514789,-0.542766809,0.000000000,40.000000000
1707318482.834276,1.665741563,0.622532845,-0.521604359,0.000000000,40.000000000
